match_id,duration,win_team,score_r,score_d,skill,w1,w2,w3,w4,w5,l1,l2,l3,l4,l5
6374213206,1896,0,35,23,,Crystal Maiden,Earth Spirit,Juggernaut,Wraith King,Necrophos,Gyrocopter,Invoker,Tidehunter,Treant Protector,Phantom Lancer
6374213216,2015,0,48,19,,Invoker,Death Prophet,Bloodseeker,Legion Commander,Vengeful Spirit,Necrophos,Phantom Assassin,Techies,Zeus,Viper
6374213217,1813,0,43,29,,Tusk,Sniper,Viper,Phantom Assassin,Ogre Magi,Ember Spirit,Legion Commander,Spirit Breaker,Axe,Pudge
6374213305,2850,0,46,43,,Crystal Maiden,Dark Willow,Pangolier,Doom,Morphling,Lion,Snapfire,Lifestealer,Tidehunter,Outworld Devourer
6374213317,2912,1,52,58,,Techies,Pudge,Huskar,Drow Ranger,Enigma,Queen of Pain,Weaver,Windranger,Luna,Disruptor
6374213900,1494,1,18,30,,Disruptor,Ogre Magi,Razor,Wraith King,Broodmother,Marci,Ember Spirit,Spectre,Lich,Queen of Pain
6374213901,1990,0,62,31,,Void Spirit,Slardar,Juggernaut,Io,Legion Commander,Pudge,Luna,Doom,Tusk,Phantom Assassin
6374213902,2336,0,43,21,,Weaver,Storm Spirit,Void Spirit,Marci,Sven,Invoker,Earthshaker,Anti-Mage,Tidehunter,Visage
6374213906,2268,0,31,26,,Winter Wyvern,Warlock,Bristleback,Shadow Fiend,Ursa,Ogre Magi,Disruptor,Centaur Warrunner,Juggernaut,Zeus
6374213911,2698,1,38,53,,Hoodwink,Pudge,Wraith King,Treant Protector,Skywrath Mage,Bounty Hunter,Shadow Shaman,Necrophos,Void Spirit,Ursa
6374213914,1994,1,21,43,,Venomancer,Lion,Juggernaut,Shadow Fiend,Ursa,Pudge,Bloodseeker,Tiny,Kunkka,Queen of Pain
6374213917,3134,0,53,41,,Windranger,Dazzle,Silencer,Faceless Void,Shadow Fiend,Keeper of the Light,Dark Willow,Bristleback,Lina,Alchemist
6374214006,2846,0,41,34,,Pudge,Ogre Magi,Phantom Assassin,Witch Doctor,Queen of Pain,Hoodwink,Troll Warlord,Bane,Chaos Knight,Shadow Fiend
6374214007,3210,0,72,66,,Spirit Breaker,Winter Wyvern,Mirana,Axe,Shadow Fiend,Enigma,Marci,Void Spirit,Juggernaut,Earthshaker
6374214414,1298,0,20,10,,Juggernaut,Legion Commander,Crystal Maiden,Outworld Devourer,Nature's Prophet,Bane,Centaur Warrunner,Tiny,Rubick,Slardar
6374214502,2159,1,46,52,,Pudge,Marci,Phantom Assassin,Pangolier,Templar Assassin,Snapfire,Elder Titan,Outworld Devourer,Winter Wyvern,Juggernaut
6374214511,787,1,3,31,,Spectre,Queen of Pain,Hoodwink,Alchemist,Underlord,Enigma,Tidehunter,Lina,Pangolier,Monkey King
6374214515,2403,0,64,46,,Pudge,Sven,Silencer,Slardar,Viper,Ogre Magi,Nyx Assassin,Lifestealer,Huskar,Wraith King
6374214517,2035,1,26,53,,Witch Doctor,Lich,Bristleback,Slark,Puck,Marci,Phantom Assassin,Jakiro,Dazzle,Legion Commander
6374214518,3137,0,45,45,,Slark,Lion,Kunkka,Techies,Medusa,Clockwerk,Crystal Maiden,Chaos Knight,Razor,Storm Spirit
6374214600,2217,0,45,25,,Disruptor,Grimstroke,Razor,Slark,Necrophos,Undying,Lion,Clinkz,Treant Protector,Chaos Knight
6374215101,2915,0,38,46,,Invoker,Earthshaker,Disruptor,Luna,Faceless Void,Jakiro,Hoodwink,Shadow Shaman,Chaos Knight,Outworld Devourer
6374215105,2477,0,46,22,,Shadow Shaman,Dark Seer,Windranger,Queen of Pain,Spectre,Nature's Prophet,Tinker,Phantom Assassin,Mars,Jakiro
6374215115,2186,1,25,41,,Lich,Clockwerk,Luna,Axe,Shadow Fiend,Phoenix,Dazzle,Puck,Tiny,Phantom Assassin
6374215116,2794,1,43,37,,Lina,Phantom Lancer,Dark Seer,Spirit Breaker,Ogre Magi,Mirana,Tusk,Sven,Morphling,Axe
6374215203,2242,1,29,35,,Abaddon,Phantom Assassin,Dark Willow,Clockwerk,Necrophos,Dazzle,Shadow Fiend,Naga Siren,Mars,Drow Ranger
6374215206,3083,0,42,35,,Anti-Mage,Shadow Shaman,Witch Doctor,Wraith King,Broodmother,Sniper,Disruptor,Warlock,Legion Commander,Drow Ranger
6374215210,3933,1,70,97,,Invoker,Legion Commander,Silencer,Riki,Shadow Fiend,Axe,Techies,Bloodseeker,Monkey King,Storm Spirit
6374215212,1337,1,16,33,,Treant Protector,Tusk,Pudge,Drow Ranger,Outworld Devourer,Grimstroke,Enchantress,Kunkka,Queen of Pain,Lina
6374215213,2626,0,32,29,,Magnus,Spirit Breaker,Venomancer,Riki,Dragon Knight,Zeus,Disruptor,Medusa,Juggernaut,Shadow Fiend
6374216005,2631,1,34,45,,Weaver,Silencer,Wraith King,Gyrocopter,Ursa,Nyx Assassin,Skywrath Mage,Kunkka,Slardar,Faceless Void
6374216006,2543,1,31,38,,Pudge,Treant Protector,Kunkka,Underlord,Drow Ranger,Mirana,Spirit Breaker,Tiny,Shadow Fiend,Spectre
6374216106,3170,1,47,59,,Spirit Breaker,Riki,Storm Spirit,Pudge,Slark,Shadow Shaman,Marci,Viper,Outworld Devourer,Wraith King
6374216107,3127,0,35,41,,Earthshaker,Arc Warden,Kunkka,Invoker,Lion,Slardar,Snapfire,Shadow Shaman,Storm Spirit,Luna
6374216905,1612,0,43,14,,Spirit Breaker,Jakiro,Magnus,Drow Ranger,Skywrath Mage,Razor,Keeper of the Light,Ember Spirit,Anti-Mage,Outworld Devourer
6374217002,3187,1,36,42,,Invoker,Pudge,Storm Spirit,Medusa,Lina,Spirit Breaker,Rubick,Queen of Pain,Lion,Shadow Fiend
6374217011,3204,0,56,45,,Nature's Prophet,Pudge,Dazzle,Phantom Lancer,Bloodseeker,Invoker,Ursa,Mirana,Faceless Void,Bristleback
6374217012,3769,1,58,69,,Faceless Void,Rubick,Bloodseeker,Windranger,Dark Seer,Mirana,Bounty Hunter,Timbersaw,Venomancer,Tinker
6374217800,1594,0,56,20,,Jakiro,Dark Seer,Earthshaker,Ursa,Storm Spirit,Skywrath Mage,Spirit Breaker,Grimstroke,Wraith King,Zeus
6374217801,2581,0,49,29,,Ember Spirit,Dawnbreaker,Juggernaut,Monkey King,Witch Doctor,Lone Druid,Drow Ranger,Earthshaker,Tinker,Clockwerk
6374217804,2511,0,46,24,,Witch Doctor,Sven,Magnus,Ogre Magi,Puck,Disruptor,Spirit Breaker,Omniknight,Timbersaw,Juggernaut
6374217818,2202,0,48,21,,Weaver,Earthshaker,Razor,Pudge,Faceless Void,Witch Doctor,Shadow Shaman,Lifestealer,Bristleback,Void Spirit
6374217907,1920,0,39,29,,Bounty Hunter,Lifestealer,Shadow Shaman,Shadow Fiend,Lycan,Lion,Underlord,Silencer,Wraith King,Phantom Assassin
6374217908,2653,1,36,49,,Witch Doctor,Nyx Assassin,Pangolier,Phantom Lancer,Queen of Pain,Enchantress,Bane,Luna,Doom,Ember Spirit
6374217909,1844,0,28,21,,Clockwerk,Crystal Maiden,Snapfire,Wraith King,Medusa,Lion,Huskar,Storm Spirit,Axe,Phantom Assassin
6374217913,2745,1,36,52,,Rubick,Ogre Magi,Hoodwink,Terrorblade,Shadow Fiend,Nature's Prophet,Silencer,Invoker,Ursa,Outworld Devourer
6374218800,2416,0,44,20,,Pangolier,Grimstroke,Void Spirit,Zeus,Slark,Legion Commander,Spirit Breaker,Queen of Pain,Luna,Storm Spirit
6374218902,2506,0,49,37,,Ancient Apparition,Viper,Sniper,Lifestealer,Huskar,Grimstroke,Tusk,Storm Spirit,Alchemist,Phantom Assassin
6374218910,2538,1,36,45,,Windranger,Bounty Hunter,Dragon Knight,Invoker,Wraith King,Hoodwink,Doom,Kunkka,Clockwerk,Spectre
6374218916,2686,0,53,32,,Mirana,Lich,Legion Commander,Storm Spirit,Sniper,Spirit Breaker,Undying,Slark,Morphling,Riki
6374220005,2462,0,46,37,,Enchantress,Snapfire,Leshrac,Dragon Knight,Tiny,Phantom Assassin,Undying,Ember Spirit,Wraith King,Witch Doctor
6374220007,2238,1,27,45,,Phantom Assassin,Ogre Magi,Dazzle,Juggernaut,Doom,Pudge,Bane,Weaver,Void Spirit,Bristleback
6374220008,2068,0,44,30,,Rubick,Ogre Magi,Storm Spirit,Bristleback,Sniper,Witch Doctor,Snapfire,Undying,Outworld Devourer,Templar Assassin
6374220017,2769,0,71,38,,Slark,Lion,Kunkka,Silencer,Zeus,Ancient Apparition,Tinker,Shadow Shaman,Sven,Dragon Knight
6374220018,3068,1,40,64,,Lion,Legion Commander,Spirit Breaker,Queen of Pain,Juggernaut,Jakiro,Outworld Devourer,Marci,Slark,Axe
6374220102,3121,1,38,54,,Phoenix,Earthshaker,Juggernaut,Lion,Kunkka,Ogre Magi,Snapfire,Mars,Drow Ranger,Nature's Prophet
6374220103,1932,0,46,16,,Queen of Pain,Rubick,Vengeful Spirit,Phantom Assassin,Storm Spirit,Juggernaut,Necrophos,Spirit Breaker,Bloodseeker,Ogre Magi
6374220104,2542,1,34,39,,Ogre Magi,Kunkka,Legion Commander,Dazzle,Phantom Lancer,Silencer,Phoenix,Slardar,Drow Ranger,Phantom Assassin
6374220106,2459,1,38,42,,Bounty Hunter,Doom,Bane,Juggernaut,Windranger,Slardar,Leshrac,Lina,Abaddon,Lifestealer
6374221111,2307,1,16,34,,Shadow Shaman,Magnus,Bristleback,Anti-Mage,Invoker,Spirit Breaker,Skywrath Mage,Troll Warlord,Lycan,Silencer
6374221112,1990,1,27,53,,Vengeful Spirit,Pudge,Lina,Earthshaker,Morphling,Spirit Breaker,Shadow Demon,Death Prophet,Invoker,Ursa
6374221115,802,1,8,15,,Treant Protector,Phoenix,Omniknight,Tusk,Lich,Dazzle,Venomancer,Tidehunter,Lone Druid,Undying
6374221200,2097,1,12,28,,Death Prophet,Ogre Magi,Faceless Void,Invoker,Naga Siren,Ancient Apparition,Wraith King,Void Spirit,Slark,Necrophos
6374221201,1924,0,25,15,,Ursa,Storm Spirit,Pudge,Queen of Pain,Mirana,Jakiro,Juggernaut,Ancient Apparition,Huskar,Tidehunter
6374221204,2878,0,37,37,,Shadow Shaman,Timbersaw,Silencer,Templar Assassin,Faceless Void,Windranger,Keeper of the Light,Legion Commander,Troll Warlord,Marci
6374222104,2621,1,28,37,,Enchantress,Snapfire,Faceless Void,Techies,Ember Spirit,Pudge,Windranger,Centaur Warrunner,Dark Willow,Naga Siren
6374222117,2724,0,43,42,,Skywrath Mage,Spirit Breaker,Legion Commander,Luna,Kunkka,Marci,Hoodwink,Gyrocopter,Chaos Knight,Puck
6374222118,1320,1,5,29,,Skywrath Mage,Dragon Knight,Weaver,Sven,Bloodseeker,Pudge,Void Spirit,Io,Marci,Faceless Void
6374222208,2395,0,47,30,,Spirit Breaker,Treant Protector,Naga Siren,Ursa,Drow Ranger,Lion,Phantom Assassin,Sand King,Necrophos,Viper
6374222212,1880,1,20,55,,Weaver,Pudge,Undying,Pangolier,Anti-Mage,Lich,Winter Wyvern,Witch Doctor,Troll Warlord,Techies
6374222303,2638,1,30,32,,Drow Ranger,Bounty Hunter,Sand King,Medusa,Kunkka,Dawnbreaker,Chaos Knight,Bloodseeker,Sniper,Death Prophet
6374222304,1676,1,20,41,,Grimstroke,Jakiro,Juggernaut,Night Stalker,Timbersaw,Bounty Hunter,Legion Commander,Lion,Dawnbreaker,Shadow Fiend
6374222309,2201,1,23,34,,Ogre Magi,Earthshaker,Razor,Night Stalker,Zeus,Abaddon,Lion,Timbersaw,Medusa,Snapfire
6374223005,2904,0,37,43,,Lion,Juggernaut,Legion Commander,Clinkz,Shadow Shaman,Warlock,Spirit Breaker,Drow Ranger,Windranger,Mirana
6374223007,2379,0,52,36,,Bounty Hunter,Crystal Maiden,Mars,Morphling,Huskar,Pudge,Kunkka,Slardar,Wraith King,Lina
6374223013,2110,0,36,20,,Treant Protector,Pangolier,Sven,Shadow Fiend,Earthshaker,Keeper of the Light,Hoodwink,Bloodseeker,Naga Siren,Kunkka
6374223014,2808,1,33,57,,Sniper,Legion Commander,Spectre,Disruptor,Winter Wyvern,Invoker,Naga Siren,Earthshaker,Luna,Windranger
6374223017,787,0,17,4,,Earth Spirit,Pudge,Bane,Sniper,Shadow Fiend,Batrider,Ancient Apparition,Slardar,Luna,Puck
6374223018,1875,1,19,50,,Crystal Maiden,Centaur Warrunner,Jakiro,Ursa,Sniper,Bounty Hunter,Pudge,Viper,Invoker,Medusa
6374223101,1627,1,26,18,,Weaver,Marci,Night Stalker,Spirit Breaker,Luna,Witch Doctor,Queen of Pain,Phantom Assassin,Puck,Magnus
6374223103,1804,0,44,15,,Ogre Magi,Tiny,Spirit Breaker,Clinkz,Kunkka,Winter Wyvern,Witch Doctor,Wraith King,Anti-Mage,Puck
6374223106,2181,0,33,15,,Silencer,Tusk,Magnus,Death Prophet,Faceless Void,Lion,Drow Ranger,Kunkka,Dawnbreaker,Warlock
6374223107,2188,0,27,31,,Io,Shadow Shaman,Drow Ranger,Alchemist,Dragon Knight,Lich,Lina,Gyrocopter,Night Stalker,Pugna
6374223901,2011,1,19,35,,Arc Warden,Winter Wyvern,Nyx Assassin,Rubick,Doom,Queen of Pain,Spirit Breaker,Luna,Lion,Outworld Devourer
6374223915,2402,0,40,28,,Tusk,Abaddon,Luna,Tidehunter,Necrophos,Lion,Monkey King,Juggernaut,Dragon Knight,Outworld Devourer
6374223917,2008,0,48,26,,Venomancer,Tusk,Enigma,Anti-Mage,Grimstroke,Pangolier,Lich,Ogre Magi,Zeus,Bounty Hunter
6374223918,3140,1,33,45,,Snapfire,Sniper,Leshrac,Tinker,Drow Ranger,Death Prophet,Jakiro,Legion Commander,Shadow Shaman,Juggernaut
6374224004,2937,1,44,46,,Meepo,Warlock,Outworld Devourer,Razor,Bounty Hunter,Sniper,Viper,Dazzle,Lifestealer,Bloodseeker
6374224005,2004,1,17,29,,Ancient Apparition,Pugna,Bristleback,Abaddon,Weaver,Hoodwink,Snapfire,Pangolier,Anti-Mage,Io
6374224006,3410,0,62,50,,Enigma,Magnus,Sniper,Ogre Magi,Slark,Venomancer,Shadow Shaman,Faceless Void,Doom,Windranger
6374224011,3669,0,66,58,,Monkey King,Pudge,Slark,Queen of Pain,Lina,Pangolier,Weaver,Juggernaut,Venomancer,Invoker
6374224018,2881,0,55,54,,Tusk,Huskar,Lion,Kunkka,Slark,Necrophos,Lich,Ogre Magi,Viper,Juggernaut
6374225401,2223,0,44,24,,Lion,Phoenix,Sven,Naga Siren,Queen of Pain,Techies,Luna,Nature's Prophet,Tiny,Drow Ranger
6374225407,1647,0,37,18,,Mirana,Grimstroke,Slark,Bristleback,Huskar,Pudge,Ogre Magi,Troll Warlord,Queen of Pain,Bloodseeker
6374225501,2167,1,14,51,,Zeus,Night Stalker,Nyx Assassin,Outworld Devourer,Riki,Elder Titan,Juggernaut,Void Spirit,Clockwerk,Winter Wyvern
6374225507,2587,1,41,60,,Pudge,Necrophos,Phantom Assassin,Witch Doctor,Shadow Fiend,Tidehunter,Enchantress,Razor,Io,Skywrath Mage
6374225509,2681,1,36,53,,Death Prophet,Ogre Magi,Windranger,Razor,Invoker,Io,Shadow Shaman,Tinker,Ursa,Legion Commander
6374225515,2136,1,25,36,,Omniknight,Terrorblade,Dragon Knight,Silencer,Disruptor,Pudge,Queen of Pain,Mars,Lion,Enigma
6374225516,3132,1,49,57,,Mirana,Dazzle,Elder Titan,Undying,Windranger,Wraith King,Tinker,Riki,Grimstroke,Nature's Prophet
6374226201,2470,0,49,36,,Witch Doctor,Skywrath Mage,Kunkka,Juggernaut,Chaos Knight,Dark Seer,Keeper of the Light,Zeus,Viper,Legion Commander
6374226202,1898,1,19,59,,Jakiro,Ogre Magi,Queen of Pain,Bounty Hunter,Slark,Grimstroke,Skywrath Mage,Timbersaw,Invoker,Anti-Mage
6374226205,3405,0,48,38,,Jakiro,Venomancer,Monkey King,Storm Spirit,Underlord,Drow Ranger,Shadow Fiend,Rubick,Nature's Prophet,Tidehunter
6374226207,1597,0,64,13,,Techies,Skywrath Mage,Weaver,Pugna,Ember Spirit,Witch Doctor,Dawnbreaker,Invoker,Shadow Shaman,Troll Warlord
6374226218,2823,0,33,20,,Pudge,Tinker,Earthshaker,Naga Siren,Axe,Dark Willow,Grimstroke,Juggernaut,Anti-Mage,Pugna
6374226300,1321,0,30,18,,Tusk,Luna,Shadow Shaman,Bristleback,Huskar,Rubick,Ember Spirit,Venomancer,Void Spirit,Ursa
6374226301,3274,1,87,38,,Invoker,Legion Commander,Phantom Assassin,Axe,Outworld Devourer,Earthshaker,Lion,Storm Spirit,Lina,Razor
6374226311,2863,0,55,34,,Dazzle,Pudge,Storm Spirit,Oracle,Drow Ranger,Enigma,Techies,Luna,Templar Assassin,Faceless Void
6374226317,3434,1,49,46,,Shadow Shaman,Undying,Tidehunter,Puck,Phantom Assassin,Dawnbreaker,Lich,Juggernaut,Bane,Rubick
6374228000,2239,0,54,35,,Pudge,Treant Protector,Ursa,Dragon Knight,Puck,Disruptor,Dazzle,Slardar,Queen of Pain,Monkey King
6374228002,2883,1,29,26,,Ancient Apparition,Pudge,Tidehunter,Anti-Mage,Templar Assassin,Dazzle,Mirana,Dragon Knight,Drow Ranger,Ogre Magi
6374228003,2360,1,24,55,,Pudge,Phoenix,Juggernaut,Slardar,Shadow Fiend,Nature's Prophet,Underlord,Shadow Demon,Legion Commander,Enchantress
6374228007,4132,1,48,54,,Windranger,Pudge,Night Stalker,Arc Warden,Puck,Ogre Magi,Lina,Tinker,Legion Commander,Ember Spirit
6374228102,1714,0,26,22,,Pudge,Invoker,Luna,Bristleback,Mirana,Techies,Grimstroke,Kunkka,Anti-Mage,Tinker
6374228908,2178,0,50,32,,Hoodwink,Pudge,Legion Commander,Invoker,Gyrocopter,Witch Doctor,Spirit Breaker,Ogre Magi,Morphling,Ember Spirit
6374228909,2293,1,23,39,,Lion,Weaver,Shadow Fiend,Centaur Warrunner,Luna,Techies,Mirana,Clockwerk,Faceless Void,Necrophos
6374228911,2711,0,53,33,,Vengeful Spirit,Bane,Magnus,Hoodwink,Monkey King,Shadow Shaman,Disruptor,Tidehunter,Terrorblade,Puck
6374229006,2449,1,36,43,,Shadow Shaman,Pudge,Centaur Warrunner,Anti-Mage,Shadow Fiend,Oracle,Shadow Demon,Troll Warlord,Mars,Huskar
6374229008,1875,0,30,21,,Snapfire,Grimstroke,Slardar,Anti-Mage,Huskar,Disruptor,Tusk,Juggernaut,Zeus,Faceless Void
6374229707,2908,0,50,27,,Weaver,Outworld Devourer,Grimstroke,Juggernaut,Doom,Enchantress,Wraith King,Tinker,Bristleback,Dazzle
6374229708,2321,1,22,45,,Silencer,Windranger,Wraith King,Centaur Warrunner,Dawnbreaker,Mirana,Lich,Marci,Magnus,Anti-Mage
6374229709,2208,0,54,21,,Rubick,Dazzle,Medusa,Earthshaker,Silencer,Shadow Shaman,Kunkka,Earth Spirit,Shadow Fiend,Pugna
6374229710,2519,0,42,27,,Oracle,Void Spirit,Razor,Jakiro,Necrophos,Dark Willow,Pudge,Phantom Assassin,Magnus,Storm Spirit
6374229714,2069,1,15,42,,Pudge,Silencer,Morphling,Mars,Earthshaker,Crystal Maiden,Nature's Prophet,Clockwerk,Phantom Lancer,Drow Ranger
6374229808,3922,0,63,63,,Hoodwink,Lich,Medusa,Underlord,Earth Spirit,Legion Commander,Ancient Apparition,Bounty Hunter,Witch Doctor,Huskar
6374229809,3021,1,40,44,,Lion,Doom,Slark,Pangolier,Kunkka,Ancient Apparition,Earthshaker,Venomancer,Ember Spirit,Monkey King
6374229818,1665,1,14,37,,Jakiro,Ogre Magi,Dawnbreaker,Wraith King,Huskar,Lich,Sand King,Dazzle,Phantom Assassin,Shadow Fiend
6374229819,1963,1,37,53,,Pudge,Hoodwink,Windranger,Void Spirit,Slark,Bounty Hunter,Viper,Huskar,Snapfire,Spectre
6374230803,2532,1,25,33,,Clockwerk,Jakiro,Phantom Assassin,Windranger,Skywrath Mage,Ancient Apparition,Treant Protector,Lina,Timbersaw,Faceless Void
6374230808,1630,0,32,17,,Pudge,Snapfire,Death Prophet,Alchemist,Enigma,Nyx Assassin,Queen of Pain,Templar Assassin,Sand King,Sven
6374230818,2842,1,34,51,,Bounty Hunter,Treant Protector,Anti-Mage,Silencer,Ember Spirit,Spirit Breaker,Leshrac,Chaos Knight,Ursa,Windranger
6374230902,1836,1,20,47,,Undying,Pudge,Necrophos,Naga Siren,Zeus,Riki,Huskar,Sand King,Drow Ranger,Hoodwink
6374230903,1689,0,30,16,,Shadow Shaman,Weaver,Ogre Magi,Tidehunter,Puck,Undying,Silencer,Clinkz,Bristleback,Zeus
6374231611,2703,0,47,40,,Ogre Magi,Bounty Hunter,Morphling,Clinkz,Lina,Ancient Apparition,Pudge,Templar Assassin,Slark,Shadow Fiend
6374231612,2250,1,16,41,,Lich,Silencer,Slardar,Medusa,Storm Spirit,Rubick,Phoenix,Pugna,Wraith King,Abaddon
6374231705,1483,0,42,11,,Zeus,Sniper,Lone Druid,Winter Wyvern,Drow Ranger,Bane,Windranger,Viper,Chaos Knight,Witch Doctor
6374231706,2537,0,53,36,,Pudge,Bloodseeker,Disruptor,Spirit Breaker,Phantom Assassin,Winter Wyvern,Legion Commander,Ogre Magi,Morphling,Storm Spirit
6374231712,2385,0,47,35,,Sniper,Phantom Assassin,Venomancer,Void Spirit,Winter Wyvern,Dazzle,Earthshaker,Tidehunter,Slark,Morphling
6374231713,2535,0,26,48,,Techies,Invoker,Axe,Grimstroke,Slark,Spirit Breaker,Pudge,Lina,Queen of Pain,Lifestealer
6374231718,2480,1,38,52,,Magnus,Axe,Templar Assassin,Jakiro,Faceless Void,Tusk,Grimstroke,Zeus,Weaver,Phantom Assassin
6374232606,2442,0,40,29,,Dark Willow,Necrophos,Jakiro,Alchemist,Faceless Void,Witch Doctor,Lina,Tidehunter,Phantom Assassin,Sniper
6374232615,2034,0,49,29,,Silencer,Crystal Maiden,Queen of Pain,Mars,Legion Commander,Necrophos,Drow Ranger,Chaos Knight,Undying,Shadow Shaman
6374232618,2383,1,23,50,,Tusk,Lion,Anti-Mage,Legion Commander,Wraith King,Void Spirit,Earthshaker,Zeus,Medusa,Clockwerk
6374232712,2552,0,38,32,,Snapfire,Axe,Jakiro,Tusk,Medusa,Spirit Breaker,Pugna,Gyrocopter,Outworld Devourer,Ursa
6374232714,2455,0,38,31,,Lion,Lina,Weaver,Underlord,Faceless Void,Spirit Breaker,Luna,Juggernaut,Legion Commander,Shadow Shaman
6374233408,2096,0,44,34,,Spirit Breaker,Bounty Hunter,Outworld Devourer,Gyrocopter,Lina,Pudge,Shadow Shaman,Earthshaker,Naga Siren,Void Spirit
6374233413,2503,1,23,27,,Hoodwink,Legion Commander,Ogre Magi,Anti-Mage,Silencer,Leshrac,Dark Willow,Dawnbreaker,Outworld Devourer,Lifestealer
6374233415,1947,1,20,47,,Magnus,Silencer,Omniknight,Huskar,Faceless Void,Marci,Dark Willow,Viper,Spectre,Kunkka
6374234105,2909,1,31,42,,Earth Spirit,Bloodseeker,Bounty Hunter,Skywrath Mage,Pugna,Spirit Breaker,Hoodwink,Tidehunter,Medusa,Monkey King
6374234106,1896,0,50,17,,Puck,Undying,Axe,Witch Doctor,Juggernaut,Shadow Demon,Elder Titan,Sniper,Slardar,Queen of Pain
6374234207,2319,0,44,27,,Invoker,Keeper of the Light,Techies,Gyrocopter,Night Stalker,Windranger,Tusk,Spirit Breaker,Juggernaut,Sniper
6374234210,1950,0,37,23,,Silencer,Lion,Clinkz,Necrophos,Marci,Bane,Dark Willow,Axe,Drow Ranger,Pugna
6374235001,2310,0,60,31,,Rubick,Lich,Ember Spirit,Sand King,Lifestealer,Lion,Tusk,Mars,Luna,Puck
6374235002,2806,1,46,41,,Broodmother,Bounty Hunter,Spectre,Phoenix,Queen of Pain,Legion Commander,Sand King,Luna,Batrider,Slark
6374235004,2834,1,35,47,,Pudge,Crystal Maiden,Lifestealer,Doom,Queen of Pain,Bane,Night Stalker,Lina,Shadow Shaman,Phantom Assassin
6374235017,2901,0,43,35,,Tusk,Alchemist,Crystal Maiden,Abaddon,Naga Siren,Pudge,Riki,Dawnbreaker,Slark,Lina
6374235019,1791,0,36,22,,Skywrath Mage,Zeus,Ogre Magi,Juggernaut,Slardar,Elder Titan,Lion,Templar Assassin,Tidehunter,Spirit Breaker
6374235106,2536,0,47,30,,Mirana,Dazzle,Underlord,Razor,Medusa,Phantom Assassin,Crystal Maiden,Enigma,Slark,Shadow Fiend
6374235108,1919,1,22,50,,Ogre Magi,Kunkka,Lich,Phantom Assassin,Pugna,Dragon Knight,Marci,Io,Spirit Breaker,Juggernaut
6374235109,2434,0,46,34,,Shadow Shaman,Windranger,Phantom Assassin,Spirit Breaker,Naga Siren,Lion,Undying,Silencer,Wraith King,Troll Warlord
6374235111,3201,0,57,72,,Io,Hoodwink,Doom,Slark,Puck,Skywrath Mage,Rubick,Ursa,Shadow Fiend,Bloodseeker
6374235118,1994,1,33,47,,Lina,Juggernaut,Tusk,Legion Commander,Templar Assassin,Pudge,Timbersaw,Ursa,Lich,Invoker
6374235501,3168,0,58,40,,Rubick,Jakiro,Sand King,Anti-Mage,Death Prophet,Crystal Maiden,Lina,Faceless Void,Phoenix,Templar Assassin
6374235509,2739,1,33,50,,Shadow Shaman,Marci,Rubick,Invoker,Medusa,Undying,Spirit Breaker,Phantom Assassin,Bristleback,Outworld Devourer
6374235510,3201,0,56,44,,Kunkka,Visage,Bloodseeker,Shadow Demon,Riki,Pudge,Sniper,Treant Protector,Timbersaw,Void Spirit
6374235512,2202,1,26,37,,Crystal Maiden,Lina,Dragon Knight,Shadow Fiend,Faceless Void,Legion Commander,Kunkka,Magnus,Invoker,Gyrocopter
6374235602,2519,1,29,42,,Hoodwink,Invoker,Void Spirit,Lifestealer,Drow Ranger,Snapfire,Lich,Spirit Breaker,Storm Spirit,Slark
6374235604,2563,0,41,28,,Lion,Undying,Axe,Invoker,Naga Siren,Disruptor,Weaver,Morphling,Snapfire,Sven
6374235605,2605,1,29,48,,Witch Doctor,Dark Seer,Weaver,Pugna,Omniknight,Bane,Grimstroke,Undying,Bristleback,Spectre
6374235606,1829,0,50,30,,Dawnbreaker,Undying,Enigma,Juggernaut,Void Spirit,Lich,Treant Protector,Morphling,Invoker,Bristleback
6374235616,2481,1,12,35,,Bloodseeker,Pudge,Phantom Assassin,Tinker,Omniknight,Bristleback,Phoenix,Rubick,Lina,Faceless Void
6374235618,2597,0,54,31,,Spirit Breaker,Rubick,Sand King,Luna,Snapfire,Crystal Maiden,Viper,Hoodwink,Faceless Void,Ancient Apparition
6374236116,2558,1,29,59,,Pudge,Abaddon,Rubick,Legion Commander,Spectre,Puck,Jakiro,Tinker,Dark Seer,Clinkz
6374236117,1893,1,18,47,,Earthshaker,Anti-Mage,Crystal Maiden,Invoker,Magnus,Monkey King,Mars,Razor,Slark,Nature's Prophet
6374236118,2321,1,18,49,,Dazzle,Outworld Devourer,Rubick,Axe,Phantom Assassin,Ancient Apparition,Tidehunter,Pugna,Anti-Mage,Void Spirit
6374236210,2797,0,59,49,,Pudge,Enigma,Ogre Magi,Medusa,Viper,Shadow Shaman,Dawnbreaker,Clockwerk,Bristleback,Monkey King
6374236215,2135,1,16,32,,Tiny,Legion Commander,Windranger,Enigma,Queen of Pain,Spirit Breaker,Earthshaker,Void Spirit,Wraith King,Anti-Mage
6374236216,1108,0,21,13,,Marci,Shadow Shaman,Legion Commander,Phantom Lancer,Outworld Devourer,Pudge,Keeper of the Light,Chaos Knight,Shadow Fiend,Faceless Void
